DrugBankID	Name	Status
DB03333	(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester	experimental
DB03335	1-Bromopropane-2-Ol	experimental
DB03336	BIA	experimental
DB03337	1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea	experimental
DB03338	Heptyl-Beta-D-Glucopyranoside	experimental
DB03339	3-Iodo-Benzyl Alcohol	experimental
DB03340	3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid	experimental
DB03341	Coa-S-Acetyl 5-Bromotryptamine	experimental
DB03342	4-(Acetylamino)-3-Guanidinobenzoic Acid	experimental
DB03343	Malate Like Intermediate	experimental
DB03344	Inositol-(1,3,4,5,6)-Pentakisphosphate	experimental
DB03345	Beta-Mercaptoethanol	experimental
DB03346	3,5,3',5'-Tetrachloro-Biphenyl-4,4'-Diol	experimental
DB03347	Triethyl Phosphate	experimental
DB03349	8-Bromo-Adenosine-5'-Monophosphate	experimental
DB03350	Cobalt Hexammine Ion	experimental
DB03351	Sri-9439	experimental
DB03352	S-Arsonocysteine	experimental
DB03353	2-Iminobiotin	experimental
DB03354	2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole	experimental
DB03355	5'-O-(N-(L-Threonyl)-Sulfamoyl)Adenosine	experimental
DB03357	(S)-Mandelic Acid	experimental
DB03358	7n-Methyl-8-Hydroguanosine-5'-Triphosphate	experimental
DB03359	M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene	experimental
DB03360	N-Acetylproline	experimental
DB03361	2-{(9as)-9a-[(1s)-1-Hydroxyethyl]-2,7-Dimethyl-9a,10-Dihydro-5h-Pyrimido[4,5-D][1,3]Thiazolo[3,2-a]Pyrimidin-8-Yl}Ethyl Trihydrogen Diphosphate	experimental
DB03362	N-Dimethyl-Lysine	experimental
DB03363	3-Acetylpyridine Adenine Dinucleotide	experimental
DB03364	N-Carbamyl-D-Methionine	experimental
DB03365	4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline	experimental
DB03367	PF-00356231	experimental
DB03368	5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione	experimental
DB03369	9-Aminophenanthrene	experimental
DB03370	FR239087	experimental
DB03371	Modified Ribosylated Glutamyl Ester	experimental
DB03372	3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One	experimental
DB03373	ZK-806711	experimental
DB03374	3,5-Diiodotyrosine	experimental
DB03376	'5'-O-(N-(L-Alanyl)-Sulfamoyl)Adenosine	experimental
DB03378	4-Amino-1-[(1s,3r,4r,7s)-7-Hydroxy-1-(Hydroxymethyl)-2,5-Dioxabicyclo[2.2.1]Hept-3-Yl]-5-Methylpyrimidin-2(1h)-One	experimental
DB03379	2-Carboxyethylphosphonic Acid	experimental
DB03380	L-Tyrosinamide	experimental
DB03381	Hexadecanal	experimental
DB03382	S-Oxy Cysteine	experimental
DB03383	5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide	experimental
DB03384	Fica	experimental
DB03385	4-Methylimidazole	experimental
DB03386	4-Fluorotryptophane	experimental
DB03387	N-Hydroxy-N-Isopropyloxamic Acid	experimental
DB03388	3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid	experimental
DB03389	alpha-D-Xylopyranose	experimental
DB03390	N-Propyl-Tartramic Acid	experimental
DB03391	Chromophore (Met-Tyr-Gly)	experimental
DB03392	(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester	experimental
DB03393	(3s,6s,9r,10r,11s,12s,13e,15e,18s,21s)-18-{(1e,3e,7s,8s)-9-[(2s,3r,4s,5s,6r,9s,11s)-9-Ethyl-4-Hydroxy-3,5,11-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-1,7-Dimethylnona-1,3-Dienyl}-10,12-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-	experimental
DB03395	Enalkiren	experimental
DB03396	(E)-(2r,3r,4s,5r)-3,4,5-Trihydroxy-2-Methoxy-8,8-Dimethyl-Non-6-Enoic Acid ((3s,6r)-6-Hydroxy-2-Oxo-Azepan-3-Yl)-Amide	experimental
DB03397	Uridine-Diphosphate-N-Acetylglucosamine	experimental
DB03399	Ethyl Isocyanide	experimental
DB03400	3-(P-Tolyl)Propionic Acid	experimental
DB03401	D-Myo-Inositol-1,4,5-Triphosphate	experimental
DB03402	1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate	experimental
DB03403	Cytidine-5'-Monophosphate	experimental
DB03404	6,7-Dicarboxyl-1,2,3,4,5,8-Hexamethylhemin	experimental
DB03405	1-[N[(Phenylmethoxy)Carbonyl]-L-Leucyl-4-[[N/N-[(Phenylmethoxy)Carbonyl]-/Nl-Leucyl]Amino]-3-Pyrrolidinone/N	experimental
DB03406	O1-Methyl-4-Deoxy-4-Thio-Alpha-D-Glucose	experimental
DB03407	4-Nitrocatechol	experimental
DB03408	Gamma-Glutamylcysteine	experimental
DB03409	Octahydroindole-2-Carboxylic Acid	experimental
DB03410	4-hydroxycoumarin	experimental
DB03411	2-Hydroxymethyl-Pyrrolidine-3,4-Diol	experimental
DB03412	6-Hydroxy-L-Norleucine	experimental
DB03413	Deoxyuridine-5'-Diphosphate	experimental
DB03414	5-Thio-a/B-D-Mannopyranosylamine	experimental
DB03415	3-Thiaoctanoyl-Coenzyme A	experimental
DB03416	Thiamin Phosphate	experimental
DB03417	1-(4-Tert-Butylcarbamoyl-Piperazine-1-Carbonyl)-3-(3-Guanidino-Propyl)-4-Oxo-Azetidine-2-Carboxylic Acid	experimental
DB03418	Diacetyldeuteroheme	experimental
DB03419	Uracil	experimental
DB03420	2,4-Deoxy-4-Guanidino-5-N-Acetyl-Neuraminic Acid	experimental
DB03421	2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione	experimental
DB03422	1,3-Thiazole-4-Carboxylic Acid	experimental
DB03423	S-Adenosyl-L-Homoselenocysteine	experimental
DB03424	Bestatin	experimental
DB03425	2s,4r-4-Methylglutamate	experimental
DB03426	Digalactosyl Diacyl Glycerol (Dgdg)	experimental
DB03427	Delta-(L-Alpha-Aminoadipoyl)-L-Cysteinyl-D-Vinylglycine	experimental
DB03428	SU9516	experimental
DB03429	Cardiolipin	experimental
DB03430	(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile	experimental
DB03431	Adenosine-5'-Diphosphate	experimental
DB03432	Beta-Amino Isobutyrate	experimental
DB03433	{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-Phosphonic Acid	experimental
DB03434	3[N-Morpholino]Propane Sulfonic Acid	experimental
DB03435	Uridine-5'-Diphosphate	experimental
DB03436	Gallichrome	experimental
DB03437	2-{1-[2-(2-Amino-Thiazol-4-Yl)-2-Methoxyimino-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid	experimental
DB03438	Lysophosphatidylglycerol	experimental
DB03439	4,6-Dideoxy-4-Amino-Alpha-D-Glucose	experimental
DB03440	N-Hexadecanoylglycine	experimental
DB03441	2-Benzyl-3-Iodopropanoic Acid	experimental
DB03442	2-[5-Hydroxy-3-Methyl-1-(2-Methyl-4-Sulfo-Phenyl)-1h-Pyrazol-4-Ylazo]-4-Sulfo-Benzoic Acid	experimental
DB03443	Bis(5-Amidino-Benzimidazolyl)Methanone Zinc	experimental
DB03444	(3e)-6'-Bromo-2,3'-Biindole-2',3(1h,1'h)-Dione 3-Oxime	experimental
DB03445	Tazobactam Trans-Enamine Intermediate	experimental
DB03446	3-Benzylaminocarbonylphenyl-Alpha-D-Galactoside	experimental
DB03447	Uridylyl-2'-5'-Phospho-Adenosine	experimental
DB03448	2'-Deoxyuridine 3'-Monophosphate	experimental
DB03449	N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine	experimental
DB03450	Cephalothin Group	experimental
DB03451	1alpha,25-Dihydroxyl-20-Epi-22-Oxa-24,26,27-Trihomovitamin D3	experimental
DB03452	3-Trimethylsilylsuccinic Acid	experimental
DB03453	(R)-N-[2-[1-(Aminoiminomethyl)-3-Piperidinyl]-1-Oxoethyl]-4-(Phenylethynyl)-L-Phenylalanine Methylester	experimental
DB03454	3-Methyl-Benzene-1,2-Diol	experimental
DB03455	(1h-Indol-3-Yl)-(2-Mercapto-Ethoxyimino)-Acetic Acid	experimental
DB03456	N2-[(Benzyloxy)Carbonyl]-N1-[(3s)-1-Cyanopyrrolidin-3-Yl]-L-Leucinamide	experimental
DB03458	N(4)-adenosyl-N(4)-methyl-2,4-diaminobutanoic acid	experimental
DB03459	N-(Phosphonacetyl)-L-Aspartic Acid	experimental
DB03460	Violaxanthin	experimental
DB03461	2'-Monophosphoadenosine 5'-Diphosphoribose	experimental
DB03462	Thymine	experimental
DB03463	Para-Xylene	experimental
DB03464	Formycin-5'-Monophosphate	experimental
DB03465	2-Phospho-D-Glyceric Acid	experimental
DB03466	BMS184394	experimental
DB03467	Naringenin	experimental
DB03468	1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide	experimental
DB03469	Heme D	experimental
DB03470	Trypanothione	experimental
DB03471	6-Phenyl-4(R)-(7-Phenyl-Heptanoylamino)-Hexanoic Acid	experimental
DB03472	Cyclohexyl-Hexyl-Beta-D-Maltoside	experimental
DB03473	N5-Methylglutamine	experimental
DB03474	Reactive Red 1 Dye	experimental
DB03475	1-[4-Carboxy-2-(3-Pentylamino)Phenyl]-5,5'-Di(Hydroxymethyl)Pyrrolidin-2-One	experimental
DB03476	Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine	experimental
DB03477	1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole	experimental
DB03478	2'-O-Acetyl Adenosine-5-Diphosphoribose	experimental
DB03479	8,9,10-Trihydroxy-7-Hydroxymethyl-3-Methyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione	experimental
DB03480	Brequinar Analog	experimental
DB03481	5,10-Dimethylene Tetrahydromethanopterin	experimental
DB03482	8-Demethyl-8-Dimethylamino-Flavin-Adenine-Dinucleotide	experimental
DB03483	4-Benzoylamino-4-{1-{1-Carbamoyl-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-Butyric Acid	experimental
DB03484	L-Alpha-Glycerophosphorylethanolamine	experimental
DB03485	Alpha-D-Fucose	experimental
DB03486	Phosphomethylphosphonic Acid Guanosyl Ester	experimental
DB03487	3-Aminosuccinimide	experimental
DB03488	Uridine-5'-Diphosphate-2-Deoxy-2-Fluoro-Alpha-D-Galactose	experimental
DB03489	2-Keto-3-Deoxygluconate	experimental
DB03490	3-Pyridin-4-Yl-2,4-Dihydro-Indeno[1,2-.C.]Pyrazole	experimental
DB03491	2'-Deoxyguanosine-5'-Diphosphate	experimental
DB03492	Lambda-Bis(2,2'-Bipyridine)Imidazole Osmium (Ii)	experimental
DB03493	7-Methylguanosine	experimental
DB03494	CRA_10950	experimental
DB03495	4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Alpha-D-Lyxo-Hexopyranosyl-(1->4)-Alpha-D-Threo-Hexopyranosyl-(1->6)-Alpha-L-Threo-Hexopyranose	experimental
DB03496	Flavopiridol	experimental
DB03497	O-Sulfo-L-Serine	experimental
DB03498	Mercaptomethyl Phosphonate	experimental
DB03499	Malate Ion	experimental
DB03500	Tricosanoic Acid	experimental
DB03501	Uridine Diphosphate Galactose	experimental
DB03502	(4s)-4-{[(2s)-2-Amino-3-Oxopropyl]Sulfanyl}-L-Homoserinate	experimental
DB03503	4-Acetyl-4-Guanidino-6-Methyl(Propyl)Carboxamide-4,5-Dihydro-2h-Pyran-2-Carboxylic Acid	experimental
DB03504	9-Butyl-8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9h-Purin-6-Ylamine	experimental
DB03505	2,6-Diaminoquinazolin-4(3h)-One	experimental
DB03506	9-Deazaadenine	experimental
DB03507	6-[3-(4-Morpholinyl)Propyl]-2-(3-Nitrophenyl)-5-Thioxo-5,6,-Dihydro-7h-Thienol[2',3':4,5]Pyrrolo[1,2-C]Imidazol-7-One	experimental
DB03508	1-Ethoxy-2-(2-Methoxyethoxy)Ethane	experimental
DB03509	2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide	experimental
DB03510	6-O-Phosphoryl Inosine Monophosphate	experimental
DB03511	Galacturonic Acid	experimental
DB03512	Uridine-2',3'-Vanadate	experimental
DB03513	(S)-2-Amino-3-(4h-Selenolo[3,2-B]-Pyrrol-6-Yl)-Propionic Acid	experimental
DB03514	2-Methoxy-4-Vinyl-Phenol	experimental
DB03515	Equilenin	experimental
DB03517	[Methylthio]Acetate	experimental
DB03518	(R)-Mevalonate	experimental
DB03519	2-Amino-Pentanoic Acid	experimental
DB03520	6-Chloro-2-Fluoropurine	experimental
DB03522	Aspartic Acid-4-Carboxymethyl Ester	experimental
DB03523	6-Fluoro-2-(2'-Fluoro-1,1'-Biphenyl-4-Yl)-3-Methylquinoline-4-Carboxylic Acid	experimental
DB03524	N-{3-[4-(3-Amino-Propyl)-Piperazin-1-Yl]-Propyl}-3-(2-Thiophen-2-Yl-Acetylamino)-5-(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yloxy)-Benzamide	experimental
DB03525	RU79073	experimental
DB03526	AL5927	experimental
DB03528	9-Beta-D-Xylofuranosyl-Adenine	experimental
DB03530	Acylated Ceftazidime	experimental
DB03531	Flavin-Adenine Dinucleotide-N5-Isobutyl Ketone	experimental
DB03532	Phosphomethylphosphonic Acid Guanylate Ester	experimental
DB03533	Glycoluril	experimental
DB03534	3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide	experimental
DB03535	Z-Pro-Prolinal	experimental
DB03536	Benzoyl-Arginine-Alanine-Methyl Ketone	experimental
DB03537	[4-(4-Hydroxy-Benzyl)-2-(2-Hydroxy-1-Methyl-Ethyl)-5-Oxo-Imidazolidin-1-Yl]-Acetic Acid	experimental
DB03539	2-(Acetylamino)-2-Deoxy-6-O-Methyl-Alpha-D-Allopyranose	experimental
DB03540	Norcamphor	experimental
DB03541	10-Propargyl-5,8-Dideazafolic Acid	experimental
DB03542	L-Myo-Inositol-1-Phosphate	experimental
DB03543	1-(O-Carboxy-Phenylamino)-1-Deoxy-D-Ribulose-5-Phosphate	experimental
DB03544	S-Phosphocysteine	experimental
DB03546	10-CF3C(OH)2-DDACTHF	experimental
DB03548	3-Deoxy-D-Manno-Oct-2-Ulosonic Acid	experimental
DB03549	Biotinyl P-Nitroaniline	experimental
DB03550	Isopenicillin N	experimental
DB03551	4'-Deaza-1'-Aza-2'-Deoxy-1'-(9-Methylene)-Immucillin-H, (3r,4r)-N-[9-Deazahypoxanthin-9-Yl)Methyl]-4-Hydroxymethyl-Pyrrolidin-3-Ol	experimental
DB03552	Meta-Tyrosine	experimental
DB03553	Glutaric Acid	experimental
DB03554	5-Iodouracil	experimental
DB03555	CRA_11092	experimental
DB03556	2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400	experimental
DB03557	N-{1-[5-(1-Carbamoyl-2-Mercapto-Ethylcarbamoyl)-Pentylcarbamoyl]-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethyl}-3-{2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Acetylamino}-Succinamic Acid	experimental
DB03558	Sp-876	experimental
DB03559	Cyclohexylformamide	experimental
DB03560	P-Hydroxybenzaldehyde	experimental
DB03561	Cyclohexane	experimental
DB03562	Tetrahydrodeoxyuridine	experimental
DB03563	Tetradecane	experimental
DB03564	(4r)-2-Methylpentane-2,4-Diol	experimental
DB03565	1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine	experimental
DB03566	Spermidine	experimental
DB03567	N-Acetyl-2-Deoxy-2-Amino-Galactose	experimental
DB03568	Butanoic Acid	experimental
DB03569	4,5-Dehydro-L-Iduronic Acid	experimental
DB03570	Tris-Hydroxymethyl-Methyl-Ammonium	experimental
DB03571	3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-N-(3,5-Dichlorobenzyl)-Benzamide	experimental
DB03572	FR230513	experimental
DB03573	WRR-99	experimental
DB03574	Ferricrocin-Iron	experimental
DB03575	Phencyclidine	
DB03576	N-Pyridoxyl-Threonine-5-Monophosphate	experimental
DB03577	Alpha-Benzyl-Aminobenzyl-Phosphonic Acid	experimental
DB03578	Pyruvamide	experimental
DB03579	Pyridoxyl-N,O-Cycloserylamide-5-Monophosphate	experimental
DB03581	Glucose-6-Phosphate	experimental
DB03582	N~2~-Succinylornithine	experimental
DB03583	(2e,3s)-3-Hydroxy-5'-[(4-Hydroxypiperidin-1-Yl)Sulfonyl]-3-Methyl-1,3-Dihydro-2,3'-Biindol-2'(1'h)-One	experimental
DB03584	4-Deoxy-4-Thio-Beta-D-Glucopyranose	experimental
DB03585	Oxyphenbutazone	experimental
DB03586	5(R)-5-Fluoro-Beta-D-Xylopyranosyl-Enzyme Intermediate	experimental
DB03587	Pyruvoyl Group	experimental
DB03588	Diphenylacetic Acid	experimental
DB03589	Alpha-Ketomalonic Acid	experimental
DB03590	2,6-Diaminopimelic Acid	experimental
DB03591	RU82209	experimental
DB03592	Pterin-6-Yl-Methyl-Monophosphate	experimental
DB03593	N7-Methyl-Guanosine-5'-Monophosphate	experimental
DB03594	1,2,4-Triazole	experimental
DB03595	CRA_9785	experimental
DB03596	N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide	experimental
DB03597	Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine	experimental
DB03598	Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]	experimental
DB03599	4-Thio-D-Glucose	experimental
DB03600	Decanoic Acid	experimental
DB03601	5-Deoxyflavanone	experimental
DB03602	S-Benzyl-Glutathione	experimental
DB03603	Glucarate	experimental
DB03604	[4-(4-Hydroxy-3-Iodo-Phenoxy)-3,5-Diiodo-Phenyl]-Acetic Acid	experimental
DB03605	(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid	experimental
DB03606	(S)-Rolipram	experimental
DB03607	D-Para-Chlorophenyl-1-Acetamidoboronic Acid Alanine	experimental
DB03608	Diminazene	experimental
DB03609	3-Deoxyguanosine	experimental
DB03610	Alpha,Alpha,Alpha-Trifluoro-P-Cresol	experimental
DB03611	L-2-Amino-4-Methoxy-Cis-but-3-Enoic Acid	experimental
DB03612	3-Hydroxybutyryl-Coenzyme A	experimental
DB03613	4-Hydroxyphenacyl Coenzyme A	experimental
DB03614	Co-Methylcobalamin	experimental
DB03615	Ribostamycin	experimental
DB03616	Kabiramide C	experimental
DB03617	Modified Acarbose Hexasaccharide	experimental
DB03618	2-(Acetylamino)-2-Deoxy-4-O-Beta-D-Galactopyranosyl-Alpha-D-Glucopyranose	experimental
DB03619	Deoxycholic Acid	experimental
DB03621	L-709,587	experimental
DB03622	2-Hydroxy-5-[4-(2-Hydroxy-Ethyl)-Piperidin-1-Yl]-5-Phenyl-1h-Pyrimidine-4,6-Dione	experimental
DB03623	9-(4-Hydroxyphenyl)-2,7-Phenanthroline	experimental
DB03624	7-(Carboxyamino)-8-Amino-Nonanoic Acid	experimental
DB03625	5,10-Dideazatetrahydrofolic Acid	experimental
DB03626	5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione	experimental
DB03627	Adamantane	experimental
DB03628	ISO24	experimental
DB03629	Pyridoxal-5'-Phosphate-N-Oxide	experimental
DB03630	2-Iodobenzylthio Group	experimental
DB03631	3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine	experimental
DB03632	Argifin	experimental
DB03633	Lpc-Ether	experimental
DB03634	1,3-Di(N-Propyloxy-a-Mannopyranosyl)-Carbomyl 5-Methyazido-Benzene	experimental
DB03635	Ethanesulfonic Acid	experimental
DB03636	Glycinamid	experimental
DB03637	Guanidine-3-Propanol	experimental
DB03638	Cytidyl-2'-5'-Phospho-Guanosine	experimental
DB03639	1-Guanidinium-7-Aminoheptane	experimental
DB03640	Beta-Hydroxyaspartic Acid	experimental
DB03641	2'-deoxyuridine 5'-alpha,beta-imido-diphosphate	experimental
DB03642	Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide	experimental
DB03643	CRA_1144	experimental
DB03644	3-Hydroxyanthranilic Acid	experimental
DB03645	Phosphonoacetohydroxamic Acid	experimental
DB03646	1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycerol	experimental
DB03647	3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid	experimental
DB03648	2-{N'-[2-(5-Amino-1-Phenylcarbamoyl-Pentylcarbamoyl)-Hexyl]-Hydrazinomethyl}-Hexanoic Acid(5-Amino-1-Phenylcarbamoyl-Pentyl)-Amide	experimental
DB03649	[{(5-Chloro-2-Pyridinyl)Amino} Methylene]-1,1-Bisphosphonate	experimental
DB03650	(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One	experimental
DB03651	2,4,6-Trinitrophenol	experimental
DB03652	L-Glucuronic Acid	experimental
DB03653	5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine	experimental
DB03654	S,S-Propylthiocysteine	experimental
DB03655	Bcx-1812	experimental
DB03656	Tribenuron Methyl	experimental
DB03657	1-Deoxy-1-Methoxycarbamido-Beta-D-Glucopyranose	experimental
DB03658	2-{1-[2-Amino-2-(4-Hydroxy-Phenyl)-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid	experimental
DB03659	Butylamine	experimental
DB03660	Iodo-Phenylalanine	experimental
DB03661	Cysteinesulfonic Acid	experimental
DB03662	Vitamin B6 Complexed with 2-Amino-Pentanoic Acid	experimental
DB03663	1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol	experimental
DB03664	P1-(Adenosine-5'-P5-(Uridine-5')Pentaphosphate	experimental
DB03666	3'-Azido-3'-Deoxythymidine-5'-Monophosphate	experimental
DB03667	Acetic Acid Salicyloyl-Amino-Ester	experimental
DB03668	1-(5'-Phospho-Beta-D-Ribofuranosyl)Barbituric Acid	experimental
DB03669	4-Fluorophenethyl Alcohol	experimental
DB03670	2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid	experimental
DB03671	4-(3,12,14-Trihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	experimental
DB03672	9-N-Phenylmethylamino-Tacrine	experimental
DB03673	Beta(2-Thienyl)Alanine	experimental
DB03674	Methyl Mercury Ion	experimental
DB03675	2,3-Dihydroxy-Valerianic Acid	experimental
DB03676	Cystein-S-Yl Cacodylate	experimental
DB03677	N-Cyclohexyl-N'-Decylurea	experimental
DB03678	(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine	experimental
DB03679	2-Hydroxy-Tryptophan	experimental
DB03680	Tartronate	experimental
DB03681	Chloro Diiron-Oxo Moiety	experimental
DB03682	Dibenzofuran-4,6-Dicarboxylic Acid	experimental
DB03683	2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid	experimental
DB03685	Uridine-5'-Monophosphate	experimental
DB03686	S-(P-Nitrobenzyl)Glutathione	experimental
DB03687	4-Diphosphocytidyl-2-C-Methyl-D-Erythritol	experimental
DB03688	3-Hydroxy-Propanoic Acid	experimental
DB03690	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	experimental
DB03691	WRR-112	experimental
DB03692	1-Hexadecanosulfonyl-O-L-Serine	experimental
DB03693	N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide	experimental
DB03694	N-Phenylthiourea	experimental
DB03695	6-(2,5-Dimethoxy-Benzyl)-5-Methyl-Pyrido[2,3-D]Pyrimidine-2,4-Diamine	experimental
DB03696	Lanosterol	experimental
DB03697	4-Sulfonamide-[1-(4-Aminobutane)]Benzamide	experimental
DB03698	5-Mercaptoethanol-2-Decenoyl-Coenzyme A	experimental
DB03699	Succinyl-Coenzyme A	experimental
DB03700	D-Threonine	experimental
DB03701	Vanoxerine	experimental
DB03702	2-[4-[[(S)-1-[[(S)-2-[[(Rs)-3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl]Aminocarbonyl]Pyrrolidin-1-Yl-]Carbonyl]-2-Methylpropyl]Aminocarbonyl]Benzoylamino]Acetic Acid	experimental
DB03703	Cyclohexanol	experimental
DB03704	12-Hydroxydodecanoic Acid	experimental
DB03705	6-Methylamino-5-Nitroisocytosine	experimental
DB03706	1-Hydroxy-2-S-Glutathionyl-3-Para-Nitrophenoxy-Propane	experimental
DB03707	S-Ethyl-N-Phenyl-Isothiourea	experimental
DB03708	Adenosine-5'-Phosphosulfate	experimental
DB03709	Bicine	experimental
DB03710	N5-(1-Imino-3-Butenyl)-L-Ornithine	experimental
DB03711	6-Hydroxy-6-Methyl-Heptan-3-One	experimental
DB03712	RU85053	experimental
DB03714	4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid	experimental
DB03715	Pentadecane	experimental
DB03716	5'-Fluoro-5'-Deoxyadenosine	experimental
DB03717	3-Hydroxy-4-(3,4,5-Trihydroxy-Tetrahydro-Pyran-2-Yloxy)-Piperidin-2-One	experimental
DB03718	6-Aza-Ump	experimental
DB03719	N-Ethyl-5'-Carboxamido Adenosine	experimental
DB03720	Z-Dehydrobutyrine	experimental
DB03721	O-Sialic Acid	experimental
DB03722	3,4-Dihydro-5-Methyl-Isoquinolinone	experimental
DB03723	2'-Deoxy-Thymidine-Beta-L-Rhamnose	experimental
DB03724	(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol	experimental
DB03725	Phosphomethylphosphonic Acid-Guanylate Ester	experimental
DB03726	Purine Riboside-5'-Monophosphate	experimental
DB03727	Coproporphyrin I	experimental
DB03728	4-Chlorobenzoic Acid	experimental
DB03729	2-Amino-5-Hydroxy-Benzimidazole	experimental
DB03730	3,9-Dimethyladenine	experimental
